Year,Month,Week,Season,City,Average Temperature (°C),Average Rainfall (mm),Average Humidity (%),Air Quality Index (AQI),Mosquito Density Index,Population Density (people per sq km),Dengue Cases Reported,Outbreak Risk Level,Latitude,Longitude,Month_Num
2020.0,January,1.0,Winter,Pune,20.22,8.34,61.3,130.1,0.135,6000.0,0.0,Low,18.5204,73.8567,1
2020.0,January,1.0,Winter,Ahmedabad,17.63,2.75,56.0,107.1,0.006,12100.0,0.0,Low,23.0225,72.5714,1
2020.0,January,1.0,Winter,Jaipur,16.27,2.61,55.48,189.3,0.045,6000.0,1.0,Low,22.3072,75.7873,1
2020.0,January,1.0,Winter,Lucknow,18.73,10.01,49.53,113.7,0.119,17000.0,12.0,Low,26.8467,80.9462,1
2020.0,January,1.0,Winter,Kanpur,15.93,3.0,53.97,170.4,0.042,10000.0,6.0,Low,26.4499,80.3319,1
2020.0,January,1.0,Winter,Nagpur,19.63,13.68,56.84,72.4,0.235,9000.0,3.0,Low,21.1458,79.0882,1
2020.0,January,1.0,Winter,Indore,20.24,11.35,67.535,113.9,0.097,8500.0,1.0,Low,22.7196,75.8577,1
2020.0,January,1.0,Winter,Bhopal,20.21,6.39,58.81,119.2,0.153,2800.0,6.0,Low,23.2599,77.4126,1
2020.0,January,1.0,Winter,Surat,15.21,11.35,67.535,116.7,0.252,17000.0,4.0,Low,21.1702,72.8311,1
2020.0,January,1.0,Winter,Vadodara (Baroda),18.25,9.77,64.54,99.5,0.486,7500.0,2.0,Low,22.3072,73.1812,1
2020.0,January,1.0,Winter,Nashik,15.0,10.92,45.89,84.5,0.017,4000.0,0.0,Low,19.9975,73.7898,1
2020.0,January,1.0,Winter,Ludhiana,15.0,4.22,58.24,192.4,0.14,10000.0,0.0,Low,30.901,75.8573,1
2020.0,January,1.0,Winter,Agra,15.0,7.56,43.98,220.1,0.08,8500.0,0.0,Low,27.1767,78.0081,1
2020.0,January,1.0,Winter,Meerut,15.0,2.04,45.85,197.0,0.041,12000.0,0.0,Low,28.9845,77.7064,1
2020.0,January,1.0,Winter,Vijayawada,17.75,9.46,59.03,113.7,0.135,7800.0,1.0,Low,16.5062,80.648,1
2020.0,January,1.0,Winter,Ranchi,16.3,11.27,57.33,138.3,0.153,6000.0,0.0,Low,23.3441,85.3096,1
2020.0,January,1.0,Winter,Patna,21.19,11.89,58.02,111.4,0.241,21000.0,8.0,Low,25.5941,85.1376,1
2020.0,January,1.0,Winter,Visakhapatnam,15.0,12.53,66.4,122.2,0.102,6500.0,0.0,Low,17.6868,77.7064,1
2020.0,January,1.0,Winter,Coimbatore,17.71,9.04,56.33,154.6,0.08,8500.0,0.0,Low,11.0168,76.9558,1
2020.0,January,1.0,Winter,Madurai,17.52,6.87,52.75,96.7,0.094,7000.0,0.0,Low,9.9252,78.1198,1
2020.0,January,1.0,Winter,Thiruvananthapuram (Trivandrum),15.0,18.07,65.62,103.0,0.157,5000.0,0.0,Low,8.5241,76.9366,1
2020.0,January,1.0,Winter,Kochi (Cochin),16.44,22.97,67.535,78.0,0.12,9000.0,0.0,Low,9.9312,76.2673,1
2020.0,January,1.0,Winter,Bhubaneswar,15.0,3.67,65.73,125.9,0.486,6000.0,0.0,Low,20.2961,77.7064,1
2020.0,January,1.0,Winter,Guwahati,17.99,1.24,67.71,106.8,0.219,7000.0,8.0,Low,26.1445,91.7362,1
2020.0,January,2.0,Winter,Delhi (NCT),15.78,6.52,49.02,213.2,0.078,8500.0,0.0,Low,28.7041,77.1025,1
2020.0,January,2.0,Winter,Mumbai,20.68,2.58,61.02,111.9,0.2,20400.0,16.0,Low,22.3072,72.8777,1
2020.0,January,2.0,Winter,Kolkata,15.92,15.25,66.62,146.6,0.126,24000.0,7.0,Low,22.5726,88.3639,1
2020.0,January,2.0,Winter,Chennai,18.23,24.85,67.09,160.2,0.267,26000.0,12.0,Low,13.0827,80.2707,1
2020.0,January,2.0,Winter,Bengaluru,15.0,3.09,51.87,135.8,0.011,11700.0,0.0,Low,12.9716,77.5946,1
2020.0,January,2.0,Winter,Hyderabad,15.68,3.57,57.34,148.6,0.0,10000.0,43.0,Low,17.385,78.4867,1
2020.0,January,2.0,Winter,Pune,16.99,3.18,50.25,119.6,0.001,6000.0,0.0,Low,18.5204,73.8567,1
2020.0,January,2.0,Winter,Ahmedabad,18.57,8.53,48.82,151.4,0.05,12100.0,0.0,Low,23.0225,72.5714,1
2020.0,January,2.0,Winter,Jaipur,16.35,7.69,56.83,164.6,0.486,6000.0,7.0,Low,26.9124,75.7873,1
2020.0,January,2.0,Winter,Lucknow,17.22,8.24,54.53,183.4,0.079,17000.0,2.0,Low,26.8467,80.9462,1
2020.0,January,2.0,Winter,Kanpur,15.0,-2.79,48.69,209.0,0.055,10000.0,0.0,Low,26.4499,80.3319,1
2020.0,January,2.0,Winter,Nagpur,19.94,4.67,49.3,101.5,0.119,9000.0,9.0,Low,21.1458,79.0882,1
2020.0,January,2.0,Winter,Indore,15.0,13.68,57.75,113.7,0.083,8500.0,4.0,Low,22.7196,75.8577,1
2020.0,January,2.0,Winter,Ahmedabad,15.0,12.52,53.09,88.6,0.078,2800.0,1.0,Low,23.2599,77.4126,1
2020.0,January,2.0,Winter,Surat,17.76,28.48,67.88,88.9,0.168,8500.0,7.0,Low,21.1702,72.8311,1
2020.0,January,2.0,Winter,Vadodara (Baroda),15.0,4.07,57.86,95.8,0.486,7500.0,1.0,Low,22.3072,73.1812,1
2020.0,January,2.0,Winter,Nashik,15.0,-0.96,51.72,127.5,0.486,4000.0,0.0,Low,19.9975,73.7898,1
2020.0,January,2.0,Winter,Ludhiana,26.75,5.61,50.99,173.7,0.104,10000.0,0.0,Low,30.901,75.8573,1
2020.0,January,2.0,Winter,Agra,19.19,2.88,47.51,214.1,0.075,8500.0,0.0,Low,27.1767,77.7064,1
2020.0,January,2.0,Winter,Meerut,16.78,11.74,52.2,186.5,0.124,12000.0,1.0,Low,28.9845,77.7064,1
2020.0,January,2.0,Winter,Vijayawada,16.73,13.68,56.03,113.1,0.131,7800.0,0.0,Low,16.5062,80.648,1
2020.0,January,2.0,Winter,Ranchi,26.75,7.38,67.535,86.4,0.057,6000.0,2.0,Low,23.3441,85.3096,1
2020.0,January,2.0,Winter,Patna,16.63,14.54,51.42,160.5,0.033,21000.0,0.0,Low,25.5941,85.1376,1
2020.0,January,2.0,Winter,Visakhapatnam,18.51,9.19,68.42,106.2,0.171,6500.0,1.0,Low,22.3072,83.2185,1
2020.0,January,2.0,Winter,Ahmedabad,19.1,15.46,67.535,98.5,0.172,8500.0,1.0,Low,11.0168,76.9558,1
2020.0,January,2.0,Winter,Madurai,16.92,9.17,59.09,94.8,0.169,7000.0,0.0,Low,9.9252,78.1198,1
2020.0,January,2.0,Winter,Thiruvananthapuram (Trivandrum),15.0,18.86,66.21,90.0,0.173,5000.0,0.0,Low,8.5241,76.9366,1
2020.0,January,2.0,Winter,Kochi (Cochin),18.64,2.51,62.73,87.3,0.092,9000.0,2.0,Low,9.9312,76.2673,1
2020.0,January,2.0,Winter,Bhubaneswar,20.77,-2.45,61.6,111.1,0.259,6000.0,1.0,Low,20.2961,85.8245,1
2020.0,January,2.0,Winter,Ahmedabad,15.0,5.16,61.04,66.8,0.084,7000.0,0.0,Low,26.1445,91.7362,1
2020.0,January,3.0,Winter,Delhi (NCT),26.75,5.46,53.23,246.5,0.027,11297.0,0.0,Low,28.7041,77.1025,1
2020.0,January,3.0,Winter,Mumbai,16.79,23.65,62.47,166.0,0.024,8500.0,1.0,Low,19.076,72.8777,1
2020.0,January,3.0,Winter,Kolkata,16.99,7.15,68.78,171.9,0.025,24000.0,0.0,Low,22.5726,88.3639,1
2020.0,January,3.0,Winter,Chennai,17.31,3.25,68.07,142.8,0.121,26000.0,2.0,Low,13.0827,80.2707,1
2020.0,January,3.0,Winter,Bengaluru,18.72,12.39,62.2,181.4,0.119,11700.0,0.0,Low,12.9716,77.5946,1
2020.0,January,3.0,Winter,Hyderabad,26.75,7.54,67.29,156.8,0.053,10000.0,10.0,Low,17.385,78.4867,1
2020.0,January,3.0,Winter,Pune,16.74,9.44,52.08,94.9,0.08,8500.0,0.0,Low,18.5204,73.8567,1
2020.0,January,3.0,Winter,Ahmedabad,15.0,1.75,60.9,141.7,0.059,12100.0,0.0,Low,23.0225,72.5714,1
2020.0,January,3.0,Winter,Jaipur,16.51,13.68,55.12,214.3,0.0,6000.0,0.0,Low,26.9124,75.7873,1
2020.0,January,3.0,Winter,Lucknow,18.53,10.53,51.87,190.1,0.111,17000.0,0.0,Low,22.3072,77.7064,1
2020.0,January,3.0,Winter,Kanpur,16.76,8.22,50.99,204.1,0.115,10000.0,0.0,Low,26.4499,80.3319,1
2020.0,January,3.0,Winter,Nagpur,19.43,8.46,55.71,113.7,0.146,9000.0,1.0,Low,21.1458,79.0882,1
2020.0,January,3.0,Winter,Indore,16.24,4.82,66.65,89.7,0.155,8500.0,2.0,Low,22.3072,75.8577,1
2020.0,January,3.0,Winter,Bhopal,17.23,14.71,60.81,116.5,0.138,2800.0,0.0,Low,23.2599,77.4126,1
2020.0,January,3.0,Winter,Surat,16.23,8.55,62.27,88.7,0.136,17000.0,5.0,Low,21.1702,72.8311,1
2020.0,January,3.0,Winter,Vadodara (Baroda),15.0,9.37,47.68,100.8,0.065,7500.0,0.0,Low,22.3072,73.1812,1
2020.0,January,3.0,Winter,Nashik,15.0,9.36,67.535,81.6,0.03,4000.0,0.0,Low,22.3072,77.7064,1
2020.0,January,3.0,Winter,Ludhiana,16.32,10.4,55.25,175.7,0.147,10000.0,4.0,Low,30.901,75.8573,1
2020.0,January,3.0,Winter,Agra,15.0,13.93,48.68,177.1,0.486,8500.0,0.0,Low,27.1767,78.0081,1
2020.0,January,3.0,Winter,Meerut,16.92,12.58,50.29,225.9,0.029,12000.0,0.0,Low,28.9845,77.7064,1
2020.0,January,3.0,Winter,Vijayawada,15.0,12.99,55.31,85.8,0.125,7800.0,15.0,Low,16.5062,80.648,1
2020.0,January,3.0,Winter,Ranchi,18.15,12.94,67.535,94.4,0.123,6000.0,2.0,Low,23.3441,85.3096,1
2020.0,January,3.0,Winter,Patna,18.84,8.5,51.97,105.5,0.097,21000.0,1.0,Low,25.5941,85.1376,1
2020.0,January,3.0,Winter,Visakhapatnam,17.82,13.83,62.95,86.3,0.106,6500.0,2.0,Low,17.6868,83.2185,1
2020.0,January,3.0,Winter,Coimbatore,15.06,12.92,61.02,72.0,0.094,8500.0,0.0,Low,11.0168,76.9558,1
2020.0,January,3.0,Winter,Madurai,16.64,7.75,67.535,117.6,0.096,8500.0,0.0,Low,9.9252,78.1198,1
2020.0,January,3.0,Winter,Thiruvananthapuram (Trivandrum),15.67,19.48,65.12,90.8,0.128,5000.0,0.0,Low,8.5241,76.9366,1
2020.0,January,3.0,Winter,Kochi (Cochin),26.75,25.15,66.12,76.2,0.312,8500.0,9.0,Low,9.9312,76.2673,1
2020.0,January,3.0,Winter,Bhubaneswar,17.07,5.45,63.47,114.1,0.065,6000.0,0.0,Low,20.2961,85.8245,1
2020.0,January,3.0,Winter,Guwahati,16.95,2.05,63.23,89.2,0.126,7000.0,6.0,Low,26.1445,91.7362,1
2020.0,January,4.0,Winter,Delhi (NCT),18.3,5.78,51.43,220.9,0.071,11297.0,1.0,Low,28.7041,77.1025,1
2020.0,January,4.0,Winter,Mumbai,15.9,18.68,62.64,146.2,0.185,20400.0,2.0,Low,19.076,72.8777,1
2020.0,January,4.0,Winter,Ahmedabad,15.92,27.06,73.17,146.1,0.268,24000.0,9.0,Low,22.5726,88.3639,1
2020.0,January,4.0,Winter,Chennai,19.39,13.68,61.77,149.3,0.245,26000.0,4.0,Low,13.0827,80.2707,1
2020.0,January,4.0,Winter,Bengaluru,15.0,6.22,67.535,155.1,0.116,11700.0,0.0,Low,12.9716,77.5946,1
2020.0,January,4.0,Winter,Hyderabad,17.63,4.64,54.5,134.1,0.171,10000.0,3.0,Low,17.385,78.4867,1
2020.0,January,4.0,Winter,Pune,18.11,10.88,53.57,124.8,0.082,6000.0,0.0,Low,18.5204,73.8567,1
2020.0,January,4.0,Winter,Ahmedabad,15.0,11.17,54.7,136.1,0.054,12100.0,0.0,Low,23.0225,72.5714,1
2020.0,January,4.0,Winter,Jaipur,16.1,8.2,52.47,168.8,0.102,6000.0,1.0,Low,26.9124,75.7873,1
2020.0,January,4.0,Winter,Lucknow,15.57,1.52,50.41,177.4,0.074,17000.0,1.0,Low,26.8467,80.9462,1
2020.0,January,4.0,Winter,Ahmedabad,15.0,5.95,47.41,197.0,0.091,10000.0,0.0,Low,26.4499,80.3319,1
2020.0,January,4.0,Winter,Nagpur,17.72,13.68,54.27,91.6,0.06,9000.0,0.0,Low,21.1458,79.0882,1
2020.0,January,4.0,Winter,Indore,15.0,6.23,50.8,95.2,0.002,8500.0,0.0,Low,22.7196,75.8577,1
2020.0,January,4.0,Winter,Bhopal,19.38,0.57,61.35,104.8,0.088,2800.0,1.0,Low,23.2599,77.4126,1
2020.0,January,4.0,Winter,Surat,15.54,10.32,67.61,92.0,0.182,17000.0,2.0,Low,21.1702,72.8311,1
2020.0,January,4.0,Winter,Vadodara (Baroda),18.76,1.33,55.79,104.5,0.026,8500.0,0.0,Low,22.3072,73.1812,1
2020.0,January,4.0,Winter,Nashik,17.04,5.43,53.47,152.1,0.0,4000.0,0.0,Low,19.9975,77.7064,1
2020.0,January,4.0,Winter,Ludhiana,16.29,8.84,52.14,188.5,0.021,10000.0,0.0,Low,30.901,77.7064,1
2020.0,January,4.0,Winter,Agra,15.0,5.53,66.92,173.3,0.183,8500.0,2.0,Low,27.1767,78.0081,1
2020.0,January,4.0,Winter,Meerut,15.0,7.28,51.91,181.3,0.086,12000.0,1.0,Low,28.9845,77.7064,1
2020.0,January,4.0,Winter,Vijayawada,18.22,13.68,62.26,119.2,0.092,7800.0,0.0,Low,16.5062,80.648,1
2020.0,January,4.0,Winter,Ranchi,16.7,7.38,43.92,103.8,0.016,6000.0,0.0,Low,23.3441,85.3096,1
2020.0,January,4.0,Winter,Patna,16.34,6.57,57.47,156.6,0.486,21000.0,1.0,Low,25.5941,85.1376,1
2020.0,January,4.0,Winter,Visakhapatnam,15.32,2.05,65.53,111.9,0.197,6500.0,4.0,Low,17.6868,83.2185,1
2020.0,January,4.0,Winter,Coimbatore,16.5,14.19,58.09,139.3,0.103,8500.0,3.0,Low,11.0168,76.9558,1
2020.0,January,4.0,Winter,Madurai,16.6,3.11,54.0,122.6,0.004,7000.0,0.0,Low,9.9252,78.1198,1
2020.0,January,4.0,Winter,Thiruvananthapuram (Trivandrum),17.21,13.2,70.65,93.2,0.17,5000.0,6.0,Low,8.5241,76.9366,1
2020.0,January,4.0,Winter,Kochi (Cochin),17.46,13.48,69.22,114.7,0.129,9000.0,0.0,Low,9.9312,76.2673,1
2020.0,January,4.0,Winter,Bhubaneswar,19.86,8.72,67.98,85.9,0.089,6000.0,1.0,Low,20.2961,85.8245,1
2020.0,January,4.0,Winter,Guwahati,18.5,9.91,63.41,111.6,0.101,7000.0,43.0,Low,26.1445,91.7362,1
2020.0,January,5.0,Winter,Delhi (NCT),15.0,12.51,51.09,196.7,0.019,8500.0,0.0,Low,28.7041,77.1025,1
2020.0,January,5.0,Winter,Mumbai,17.93,10.12,60.85,155.3,0.055,20400.0,4.0,Low,19.076,72.8777,1
2020.0,January,5.0,Winter,Kolkata,16.8,3.57,76.09,141.8,0.196,24000.0,7.0,Low,22.5726,88.3639,1
2020.0,January,5.0,Winter,Chennai,16.91,17.37,65.52,134.2,0.119,26000.0,4.0,Low,13.0827,80.2707,1
2020.0,January,5.0,Winter,Bengaluru,17.11,5.02,48.83,143.4,0.016,11700.0,0.0,Low,22.3072,77.5946,1
2020.0,January,5.0,Winter,Hyderabad,15.0,9.84,55.03,178.6,0.096,10000.0,43.0,Low,17.385,78.4867,1
2020.0,January,5.0,Winter,Pune,15.0,-0.54,67.535,97.4,0.067,6000.0,5.0,Low,18.5204,73.8567,1
2020.0,January,5.0,Winter,Ahmedabad,17.74,4.57,59.11,114.9,0.156,12100.0,0.0,Low,23.0225,72.5714,1
2020.0,January,5.0,Winter,Jaipur,15.6,13.05,46.25,113.7,0.039,6000.0,0.0,Low,26.9124,75.7873,1
2020.0,January,5.0,Winter,Lucknow,15.0,13.09,53.26,211.9,0.13,17000.0,3.0,Low,26.8467,80.9462,1
2020.0,January,5.0,Winter,Kanpur,15.32,10.71,55.06,207.3,0.109,10000.0,7.0,Low,22.3072,80.3319,1
2020.0,January,5.0,Winter,Nagpur,26.75,2.13,56.82,67.8,0.118,8500.0,4.0,Low,21.1458,79.0882,1
2020.0,January,5.0,Winter,Indore,15.0,15.32,53.24,95.8,0.101,8500.0,2.0,Low,22.7196,75.8577,1
2020.0,January,5.0,Winter,Bhopal,16.12,7.03,59.63,113.7,0.108,8500.0,1.0,Low,23.2599,77.4126,1
2020.0,January,5.0,Winter,Surat,16.47,-0.56,66.09,131.1,0.083,17000.0,0.0,Low,21.1702,72.8311,1
2020.0,January,5.0,Winter,Vadodara (Baroda),18.05,9.08,50.53,117.9,0.106,7500.0,3.0,Low,22.3072,73.1812,1
2020.0,January,5.0,Winter,Nashik,16.86,10.26,57.77,133.3,0.139,4000.0,0.0,Low,19.9975,73.7898,1
2020.0,January,5.0,Winter,Ludhiana,16.52,10.01,52.58,197.1,0.137,10000.0,0.0,Low,30.901,75.8573,1
2020.0,January,5.0,Winter,Agra,15.52,6.26,51.7,163.6,0.122,8500.0,0.0,Low,27.1767,78.0081,1
2020.0,January,5.0,Winter,Meerut,15.0,1.75,44.27,223.7,0.001,12000.0,0.0,Low,28.9845,77.7064,1
2020.0,January,5.0,Winter,Vijayawada,17.52,9.2,54.37,110.6,0.097,7800.0,1.0,Low,16.5062,80.648,1
2020.0,January,5.0,Winter,Ranchi,15.0,15.24,57.57,106.0,0.486,6000.0,2.0,Low,23.3441,85.3096,1
2020.0,January,5.0,Winter,Patna,15.0,0.39,59.47,130.0,0.012,21000.0,0.0,Low,25.5941,77.7064,1
2020.0,January,5.0,Winter,Visakhapatnam,17.19,21.37,65.38,68.6,0.153,6500.0,0.0,Low,17.6868,83.2185,1
2020.0,January,5.0,Winter,Coimbatore,19.35,10.25,57.72,121.3,0.196,8500.0,3.0,Low,22.3072,76.9558,1
2020.0,January,5.0,Winter,Madurai,26.75,12.21,53.34,106.4,0.159,7000.0,0.0,Low,9.9252,78.1198,1
2020.0,January,5.0,Winter,Thiruvananthapuram (Trivandrum),16.96,8.67,67.42,105.0,0.084,5000.0,0.0,Low,8.5241,76.9366,1
2020.0,January,5.0,Winter,Kochi (Cochin),16.7,13.68,63.2,97.7,0.168,9000.0,4.0,Low,9.9312,76.2673,1
2020.0,January,5.0,Winter,Bhubaneswar,19.83,4.64,66.82,146.4,0.23,6000.0,0.0,Low,20.2961,85.8245,1
2020.0,January,5.0,Winter,Guwahati,17.22,9.33,68.71,95.6,0.118,7000.0,0.0,Low,26.1445,91.7362,1
2020.0,February,6.0,Winter,Delhi (NCT),15.0,0.28,47.27,203.1,0.02,11297.0,0.0,Low,28.7041,77.1025,2
2020.0,February,6.0,Winter,Mumbai,17.83,15.05,67.535,153.9,0.114,20400.0,1.0,Low,19.076,72.8777,2
2020.0,January,6.0,Winter,Kolkata,18.19,12.2,75.43,161.3,0.188,24000.0,9.0,Low,22.5726,88.3639,1
2020.0,February,6.0,Winter,Chennai,21.57,16.32,64.55,144.9,0.303,26000.0,13.0,Low,13.0827,80.2707,2
2020.0,February,6.0,Winter,Bengaluru,18.83,1.4,58.03,103.6,0.104,11700.0,43.0,Low,22.3072,77.5946,2
2020.0,February,6.0,Winter,Hyderabad,16.69,10.34,49.96,159.3,0.178,10000.0,1.0,Low,17.385,78.4867,2
2020.0,February,6.0,Winter,Pune,17.82,13.68,49.05,131.6,0.065,6000.0,0.0,Low,18.5204,73.8567,2
2020.0,February,6.0,Winter,Ahmedabad,15.0,3.02,56.6,113.7,0.0,12100.0,0.0,Low,23.0225,72.5714,2
2020.0,February,6.0,Winter,Jaipur,15.04,5.13,51.82,172.6,0.006,6000.0,0.0,Low,26.9124,75.7873,2
2020.0,February,6.0,Winter,Lucknow,15.65,0.63,46.06,218.2,0.108,17000.0,3.0,Low,26.8467,80.9462,2
2020.0,February,6.0,Winter,Kanpur,15.0,15.49,49.56,228.8,0.092,10000.0,4.0,Low,26.4499,80.3319,2
2020.0,February,6.0,Winter,Nagpur,18.23,13.46,53.98,97.5,0.096,9000.0,0.0,Low,21.1458,79.0882,2
2020.0,February,6.0,Winter,Indore,17.54,12.48,56.84,113.7,0.486,8500.0,0.0,Low,22.7196,75.8577,2
2020.0,February,6.0,Winter,Bhopal,15.99,7.86,54.45,112.7,0.149,2800.0,0.0,Low,23.2599,77.4126,2
2020.0,February,6.0,Winter,Surat,17.83,20.65,61.56,96.6,0.2,17000.0,1.0,Low,21.1702,72.8311,2
2020.0,February,6.0,Winter,Vadodara (Baroda),17.35,6.39,49.58,70.0,0.014,7500.0,43.0,Low,22.3072,73.1812,2
2020.0,February,6.0,Winter,Nashik,17.56,13.68,54.0,110.3,0.001,4000.0,0.0,Low,19.9975,73.7898,2
2020.0,February,6.0,Winter,Ludhiana,17.44,10.91,49.41,195.8,0.069,10000.0,6.0,Low,30.901,75.8573,2
2020.0,February,6.0,Winter,Agra,18.32,14.21,48.39,180.2,0.106,8500.0,2.0,Low,27.1767,78.0081,2
2020.0,February,6.0,Winter,Meerut,15.53,4.69,54.68,180.6,0.129,12000.0,7.0,Low,28.9845,77.7064,2
2020.0,February,6.0,Winter,Vijayawada,16.26,-0.89,48.99,64.3,0.099,7800.0,0.0,Low,16.5062,77.7064,2
2020.0,February,6.0,Winter,Ranchi,17.97,4.31,52.98,99.0,0.0,6000.0,0.0,Low,23.3441,85.3096,2
2020.0,February,6.0,Winter,Patna,17.97,4.05,54.89,139.0,0.204,21000.0,2.0,Low,25.5941,85.1376,2
2020.0,February,6.0,Winter,Visakhapatnam,15.0,13.68,64.84,84.6,0.094,8500.0,0.0,Low,17.6868,83.2185,2
2020.0,February,6.0,Winter,Coimbatore,21.73,1.95,56.9,92.3,0.25,8500.0,43.0,Low,11.0168,76.9558,2
2020.0,February,6.0,Winter,Madurai,17.35,7.06,54.28,89.1,0.114,7000.0,2.0,Low,9.9252,78.1198,2
2020.0,February,6.0,Winter,Thiruvananthapuram (Trivandrum),15.0,11.07,73.48,82.9,0.199,5000.0,2.0,Low,8.5241,76.9366,2
2020.0,February,6.0,Winter,Kochi (Cochin),16.62,9.03,67.62,104.4,0.16,9000.0,0.0,Low,9.9312,77.7064,2
2020.0,February,6.0,Winter,Bhubaneswar,15.17,8.76,67.535,95.9,0.204,6000.0,4.0,Low,20.2961,85.8245,2
2020.0,February,6.0,Winter,Guwahati,19.49,14.06,65.12,81.1,0.294,7000.0,1.0,Low,26.1445,91.7362,2
2020.0,February,7.0,Winter,Delhi (NCT),16.88,6.3,67.535,228.9,0.0,11297.0,0.0,Low,28.7041,77.1025,2
2020.0,February,7.0,Winter,Mumbai,18.47,11.93,66.11,113.7,0.137,20400.0,4.0,Low,19.076,72.8777,2
2020.0,February,7.0,Winter,Kolkata,15.0,23.08,73.79,131.5,0.169,8500.0,10.0,Low,22.5726,88.3639,2
2020.0,February,7.0,Winter,Chennai,19.04,18.91,67.37,158.0,0.234,8500.0,6.0,Low,13.0827,80.2707,2
2020.0,February,7.0,Winter,Bengaluru,18.94,-1.89,54.22,146.1,0.036,11700.0,2.0,Low,12.9716,77.7064,2
2020.0,January,7.0,Winter,Hyderabad,16.22,6.4,55.22,168.2,0.086,10000.0,1.0,Low,17.385,78.4867,1
2020.0,February,7.0,Winter,Pune,17.94,-0.92,54.36,87.1,0.486,6000.0,0.0,Low,18.5204,73.8567,2
2020.0,February,7.0,Winter,Ahmedabad,18.25,3.39,60.58,109.8,0.123,12100.0,0.0,Low,23.0225,72.5714,2
2020.0,February,7.0,Winter,Jaipur,16.37,5.57,46.73,188.7,0.059,6000.0,0.0,Low,26.9124,75.7873,2
2020.0,February,7.0,Winter,Lucknow,16.41,9.38,54.02,206.5,0.079,17000.0,1.0,Low,26.8467,80.9462,2
2020.0,January,7.0,Winter,Kanpur,15.0,13.49,52.39,194.7,0.103,10000.0,4.0,Low,26.4499,80.3319,1
2020.0,February,7.0,Winter,Nagpur,26.75,8.7,55.12,106.0,0.084,9000.0,0.0,Low,21.1458,79.0882,2
2020.0,February,7.0,Winter,Indore,18.17,11.09,53.42,66.9,0.125,8500.0,3.0,Low,22.7196,75.8577,2
2020.0,February,7.0,Winter,Bhopal,16.06,3.17,59.25,98.9,0.0,2800.0,0.0,Low,23.2599,77.4126,2
2020.0,February,7.0,Winter,Surat,19.26,1.95,67.535,142.8,0.218,17000.0,4.0,Low,21.1702,72.8311,2
2020.0,February,7.0,Winter,Vadodara (Baroda),15.0,-0.78,52.56,115.1,0.038,7500.0,0.0,Low,22.3072,73.1812,2
2020.0,February,7.0,Winter,Nashik,15.0,0.94,60.59,105.7,0.486,4000.0,0.0,Low,19.9975,73.7898,2
2020.0,February,7.0,Winter,Ludhiana,15.15,-0.96,55.78,113.7,0.02,10000.0,1.0,Low,30.901,75.8573,2
2020.0,February,7.0,Winter,Agra,15.0,15.02,50.47,228.6,0.145,8500.0,0.0,Low,27.1767,78.0081,2
2020.0,February,7.0,Winter,Meerut,15.0,0.06,57.42,210.4,0.094,12000.0,2.0,Low,28.9845,77.7064,2
2020.0,February,7.0,Winter,Vijayawada,17.36,6.71,56.09,118.4,0.095,8500.0,43.0,Low,16.5062,80.648,2
2020.0,February,7.0,Winter,Ranchi,16.58,-1.52,63.15,83.4,0.033,6000.0,0.0,Low,23.3441,85.3096,2
2020.0,February,7.0,Winter,Patna,15.0,10.81,57.27,136.7,0.486,21000.0,5.0,Low,25.5941,77.7064,2
2020.0,February,7.0,Winter,Visakhapatnam,15.06,4.36,63.99,94.1,0.096,6500.0,0.0,Low,17.6868,83.2185,2
2020.0,February,7.0,Winter,Coimbatore,19.14,11.1,47.34,105.2,0.072,8500.0,2.0,Low,11.0168,76.9558,2
2020.0,February,7.0,Winter,Madurai,16.66,13.2,52.98,114.7,0.122,7000.0,0.0,Low,9.9252,78.1198,2
2020.0,February,7.0,Winter,Thiruvananthapuram (Trivandrum),26.75,16.77,54.56,138.1,0.042,5000.0,0.0,Low,8.5241,76.9366,2
2020.0,February,7.0,Winter,Kochi (Cochin),16.19,15.79,65.33,117.6,0.067,9000.0,0.0,Low,9.9312,76.2673,2
2020.0,February,7.0,Winter,Bhubaneswar,16.81,16.27,62.93,102.5,0.107,6000.0,0.0,Low,20.2961,85.8245,2
2020.0,February,7.0,Winter,Guwahati,15.0,16.13,67.535,86.4,0.169,7000.0,2.0,Low,26.1445,91.7362,2
2020.0,February,8.0,Winter,Delhi (NCT),16.54,13.68,52.76,216.7,0.106,11297.0,0.0,Low,28.7041,77.1025,2
2020.0,February,8.0,Winter,Mumbai,15.0,9.05,65.34,176.2,0.178,20400.0,10.0,Low,19.076,72.8777,2
2020.0,February,8.0,Winter,Kolkata,19.12,3.56,69.31,159.9,0.192,24000.0,7.0,Low,22.3072,88.3639,2
2020.0,February,8.0,Winter,Chennai,17.66,2.25,59.02,139.9,0.055,8500.0,0.0,Low,13.0827,80.2707,2
2020.0,February,8.0,Winter,Bengaluru,16.65,0.14,58.72,120.1,0.079,11700.0,0.0,Low,12.9716,77.5946,2
2020.0,February,8.0,Winter,Hyderabad,17.76,13.8,63.34,113.7,0.18,10000.0,3.0,Low,17.385,78.4867,2
2020.0,February,8.0,Winter,Pune,15.0,8.15,59.4,74.7,0.091,6000.0,43.0,Low,18.5204,73.8567,2
